number,available_bikes,day,hour,weekday,date,temp,humidity,speed,deg,broken clouds,clear sky,drizzle,few clouds,fog,haze,heavy intensity rain,light intensity drizzle,light rain,mist,moderate rain,overcast clouds,scattered clouds
2,5,1,5,0,2150,21,68,3,220,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,1,6,0,2160,20,78,3,230,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,1,7,0,2170,20,83,2,230,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,1,8,0,2180,20,83,3,220,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,1,9,0,2190,20,83,2,250,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,10,0,21100,20,83,3,230,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,11,0,21110,20,78,3,250,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,12,0,21120,20,83,3,240,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,13,0,21130,21,83,3,240,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,1,14,0,21140,21,78,3,250,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7,1,15,0,21150,17,88,3,320,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,1,16,0,21160,17,88,2,270,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,1,17,0,21170,17,88,2,260,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,1,18,0,21180,20,68,2,280,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,1,19,0,21190,22,49,3,320,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,1,20,0,21200,22,46,4,310,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,1,21,0,21210,21,49,4,310,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,1,22,0,21220,20,45,3,350,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,1,23,0,21230,19,52,3,330,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,2,0,1,2201,18,55,3,360,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,2,5,1,2251,15,82,3,330,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,2,6,1,2261,15,82,2,320,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,2,7,1,2271,13,71,4,330,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,2,8,1,2281,12,82,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,11,2,9,1,2291,12,71,2,340,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,2,10,1,22101,11,71,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,2,11,1,22111,11,71,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,2,12,1,22121,10,58,3,60,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,2,13,1,22131,11,50,2,50,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,2,14,1,22141,11,46,2,130,1,0,0,0,0,0,0,0,0,0,0,0,0
2,10,2,15,1,22151,12,43,2,40,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9,2,16,1,22161,11,54,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0
2,8,2,17,1,22171,11,58,2,90,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9,2,18,1,22181,11,50,3,60,0,0,0,0,0,0,0,0,1,0,0,0,0
2,10,2,19,1,22191,9,71,2,30,0,0,0,0,0,0,0,0,0,0,1,0,0
2,10,2,20,1,22201,8,87,2,80,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10,2,21,1,22211,8,81,4,70,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10,2,22,1,22221,8,81,3,80,0,0,0,0,0,0,0,0,1,0,0,0,0
2,8,4,12,3,24123,2,93,2,323,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,4,13,3,24133,6,75,2,330,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,4,14,3,24143,11,50,2,360,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,4,15,3,24153,14,36,4,20,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,4,16,3,24163,17,34,3,60,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,4,17,3,24173,19,29,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,4,18,3,24183,21,26,2,320,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,4,19,3,24193,22,23,3,360,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,4,20,3,24203,23,18,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,4,21,3,24213,22,21,5,310,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,4,22,3,24223,22,20,2,340,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,4,23,3,24233,21,23,3,300,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,5,0,4,2504,16,58,1,290,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,5,5,4,2554,12,54,2,340,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,5,6,4,2564,10,66,2,340,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,5,7,4,2574,9,76,3,354,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,5,8,4,2584,8,81,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,5,9,4,2594,6,87,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,5,10,4,25104,6,87,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,5,11,4,25114,5,81,3,23,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,5,12,4,25124,6,75,2,330,0,1,0,0,0,0,0,0,0,0,0,0,0
2,14,5,13,4,25134,9,53,2,340,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,5,14,4,25144,13,41,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,5,15,4,25154,16,31,3,70,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,5,16,4,25164,17,29,3,100,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,5,17,4,25174,18,22,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,5,18,4,25184,19,20,2,30,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,5,19,4,25194,19,22,3,110,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,5,20,4,25204,20,21,3,100,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,5,21,4,25214,20,17,2,190,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,5,22,4,25224,20,18,3,89,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,5,23,4,25234,18,31,2,70,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,6,0,5,2605,15,67,3,93,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,6,5,5,2655,13,47,4,150,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,6,6,5,2665,12,47,3,150,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,6,7,5,2675,11,54,2,140,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,6,8,5,2685,11,58,3,140,1,0,0,0,0,0,0,0,0,0,0,0,0
2,11,6,9,5,2695,11,58,2,120,0,0,0,0,0,1,0,0,0,0,0,0,0
2,11,6,10,5,26105,11,62,2,50,0,0,0,0,0,1,0,0,0,0,0,0,0
2,10,6,11,5,26115,10,62,2,40,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,6,12,5,26125,10,62,3,70,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,6,13,5,26135,10,58,2,80,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,6,14,5,26145,11,54,3,80,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,6,15,5,26155,11,46,5,80,1,0,0,0,0,0,0,0,0,0,0,0,0
2,12,6,16,5,26165,11,40,5,110,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14,6,17,5,26175,12,40,4,70,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14,6,18,5,26185,12,37,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12,6,19,5,26195,13,33,5,60,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11,6,20,5,26205,15,31,4,80,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11,6,21,5,26215,14,30,4,80,0,0,0,0,0,0,0,0,0,0,0,0,1
2,13,6,22,5,26225,15,31,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0
2,13,6,23,5,26235,13,38,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,7,0,6,2706,9,66,3,50,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,7,5,6,2756,4,93,2,358,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,7,6,6,2766,3,93,2,358,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,7,7,6,2776,2,93,2,353,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,7,8,6,2786,2,93,2,345,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,7,9,6,2796,1,93,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,7,10,6,27106,1,93,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,7,11,6,27116,1,93,3,360,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,7,12,6,27126,2,93,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,7,13,6,27136,4,87,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,7,14,6,27146,8,70,2,30,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,7,15,6,27156,10,50,3,30,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,7,16,6,27166,13,28,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,7,17,6,27176,15,25,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,7,18,6,27186,16,23,3,30,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,7,19,6,27196,17,19,3,30,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,7,20,6,27206,17,15,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,7,21,6,27216,17,14,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,7,22,6,27226,16,11,4,350,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,7,23,6,27236,15,15,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,8,0,0,2800,11,61,2,73,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,8,5,0,2850,2,87,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,8,6,0,2860,1,93,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,8,7,0,2870,1,93,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,8,8,0,2880,0,93,1,108,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,8,9,0,2890,0,100,1,105,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,8,10,0,28100,0,93,1,105,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,8,11,0,28110,0,93,1,87,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,8,12,0,28120,-1,93,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,8,13,0,28130,2,93,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,8,14,0,28140,8,57,2,18,0,1,0,0,0,0,0,0,0,0,0,0,0
2,13,8,15,0,28150,12,37,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,8,16,0,28160,15,20,2,72,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,8,17,0,28170,16,17,2,190,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,8,18,0,28180,18,15,3,90,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,8,19,0,28190,19,10,1,75,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,8,20,0,28200,20,10,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,8,21,0,28210,20,10,1,89,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,8,22,0,28220,20,10,1,93,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,8,23,0,28230,18,12,1,126,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,9,0,1,2901,13,54,1,134,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,9,5,1,2951,5,87,2,169,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,9,6,1,2961,4,93,2,169,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,9,7,1,2971,2,93,2,183,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,9,8,1,2981,1,93,2,196,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,9,9,1,2991,0,100,2,197,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,9,10,1,29101,0,100,2,197,0,1,0,0,0,0,0,0,0,0,0,0,0
2,13,9,11,1,29111,0,100,1,201,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,9,12,1,29121,0,100,1,221,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,9,13,1,29131,2,93,1,198,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,9,14,1,29141,10,61,1,199,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,9,15,1,29151,15,33,2,210,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,9,16,1,29161,18,25,2,270,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,9,17,1,29171,20,17,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,9,18,1,29181,21,16,2,120,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,9,19,1,29191,22,13,2,179,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,9,20,1,29201,23,11,2,210,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,9,21,1,29211,23,9,3,210,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,9,22,1,29221,21,10,2,200,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,9,23,1,29231,19,19,1,140,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,10,0,2,21002,15,58,2,139,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,10,4,2,21042,9,81,2,142,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,10,5,2,21052,7,81,2,153,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,10,6,2,21062,7,75,2,159,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,10,7,2,21072,5,87,2,171,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,10,8,2,21082,5,87,2,173,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,10,9,2,21092,4,93,2,167,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,10,10,2,210102,3,93,3,160,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,10,11,2,210112,3,93,2,162,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,10,12,2,210122,3,93,2,152,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,10,13,2,210132,8,93,2,177,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,10,14,2,210142,13,71,2,186,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,10,15,2,210152,17,48,3,190,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,10,16,2,210162,20,35,3,190,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,10,17,2,210172,22,18,4,190,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,10,18,2,210182,23,23,3,210,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,10,19,2,210192,24,21,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,10,20,2,210202,25,18,3,200,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,10,21,2,210212,25,16,3,158,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,10,22,2,210222,24,16,3,148,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,10,23,2,210232,22,23,2,160,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,11,0,3,21103,19,32,2,150,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,11,4,3,21143,15,55,3,160,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,11,5,3,21153,13,66,2,170,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,11,6,3,21163,11,71,3,150,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,11,7,3,21173,10,93,3,172,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,11,8,3,21183,8,93,3,162,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,11,9,3,21193,7,93,2,160,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,11,10,3,211103,6,93,2,155,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,11,11,3,211113,6,93,1,151,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,11,12,3,211123,5,93,2,142,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,11,13,3,211133,10,87,2,145,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,11,14,3,211143,15,72,2,147,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,11,15,3,211153,19,59,2,150,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,11,16,3,211163,22,43,4,210,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,11,17,3,211173,23,35,3,260,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,11,18,3,211183,24,31,3,130,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,11,19,3,211193,25,29,3,210,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,11,20,3,211203,25,27,2,230,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,11,21,3,211213,26,25,2,168,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,11,22,3,211223,25,27,2,190,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,11,23,3,211233,24,27,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,12,0,4,21204,20,42,2,162,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,12,4,4,21244,13,87,3,148,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,12,5,4,21254,12,87,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,12,6,4,21264,11,87,3,175,0,1,0,0,0,0,0,0,0,0,0,0,0
2,7,12,7,4,21274,10,93,3,175,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,12,8,4,21284,11,93,2,177,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,12,9,4,21294,10,93,2,182,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,12,10,4,212104,9,93,2,202,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,12,11,4,212114,7,93,2,194,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,12,12,4,212124,7,93,2,189,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,12,13,4,212134,12,93,2,208,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,12,14,4,212144,16,94,2,211,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,12,15,4,212154,20,56,2,222,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,12,16,4,212164,23,46,3,218,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,12,17,4,212174,25,36,2,240,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,12,18,4,212184,27,28,3,200,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,12,19,4,212194,27,31,2,310,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,12,20,4,212204,27,28,3,260,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,12,21,4,212214,27,31,2,290,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,12,22,4,212224,27,28,3,250,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,12,23,4,212234,25,31,3,240,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,13,0,5,21305,21,59,2,247,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,13,4,5,21345,15,88,2,251,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,13,5,5,21355,15,87,2,265,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,13,6,5,21365,15,87,3,261,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,13,7,5,21375,14,93,2,259,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,13,8,5,21385,11,93,2,275,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,13,9,5,21395,10,93,2,293,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,13,10,5,213105,10,87,2,300,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,13,11,5,213115,10,87,2,309,0,0,0,0,0,0,0,0,0,1,0,0,0
2,6,13,12,5,213125,8,93,2,320,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,13,13,5,213135,12,93,2,278,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,13,14,5,213145,17,82,2,279,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,13,15,5,213155,21,52,2,281,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,13,16,5,213165,25,41,2,302,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,13,17,5,213175,27,38,2,330,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,13,18,5,213185,28,32,2,70,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,13,19,5,213195,29,30,0,321,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8,13,20,5,213205,29,26,1,175,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8,13,21,5,213215,29,28,3,290,1,0,0,0,0,0,0,0,0,0,0,0,0
2,9,13,22,5,213225,28,36,2,191,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,13,23,5,213235,27,34,2,200,1,0,0,0,0,0,0,0,0,0,0,0,0
2,9,14,0,6,21406,24,64,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0
2,9,14,4,6,21446,18,77,2,92,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,14,5,6,21456,18,68,2,110,1,0,0,0,0,0,0,0,0,0,0,0,0
2,9,14,6,6,21466,17,72,3,127,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,14,7,6,21476,16,77,2,180,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,14,8,6,21486,15,82,2,159,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,14,9,6,21496,14,94,2,175,0,1,0,0,0,0,0,0,0,0,0,0,0
2,8,14,10,6,214106,13,94,2,202,0,1,0,0,0,0,0,0,0,0,0,0,0
2,17,14,11,6,214116,11,93,2,227,0,0,0,0,1,0,0,0,0,0,0,0,0
2,16,14,12,6,214126,12,94,1,319,0,0,0,0,0,0,0,0,0,1,0,0,0
2,17,14,13,6,214136,14,88,1,344,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,14,14,6,214146,17,82,1,333,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,14,15,6,214156,20,68,1,293,0,1,0,0,0,0,0,0,0,0,0,0,0
2,15,14,16,6,214166,22,56,2,263,0,1,0,0,0,0,0,0,0,0,0,0,0
2,15,14,17,6,214176,25,50,3,244,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,14,18,6,214186,27,44,3,350,0,1,0,0,0,0,0,0,0,0,0,0,0
2,15,14,19,6,214196,28,32,3,290,0,0,0,0,0,0,0,0,0,0,0,0,1
2,16,14,20,6,214206,29,32,3,260,0,0,0,0,0,0,0,0,0,0,0,0,1
2,16,14,21,6,214216,29,30,2,280,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,14,22,6,214226,29,26,2,230,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,14,23,6,214236,27,38,2,213,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,15,0,0,21500,23,56,2,217,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,15,4,0,21540,18,72,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,15,5,0,21550,19,63,3,80,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,15,6,0,21560,19,68,2,90,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,15,7,0,21570,16,88,3,111,0,1,0,0,0,0,0,0,0,0,0,0,0
2,16,15,8,0,21580,16,88,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,15,9,0,21590,15,88,2,112,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,15,10,0,215100,15,94,2,119,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,15,11,0,215110,15,88,2,104,1,0,0,0,0,0,0,0,0,0,0,0,0
2,9,15,12,0,215120,15,94,3,98,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8,15,13,0,215130,16,94,4,92,1,0,0,0,0,0,0,0,0,0,0,0,0
2,9,15,14,0,215140,18,77,4,80,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8,15,15,0,215150,21,60,5,110,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,15,16,0,215160,23,53,4,120,1,0,0,0,0,0,0,0,0,0,0,0,0
2,8,15,17,0,215170,24,46,5,130,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14,15,18,0,215180,24,44,6,140,1,0,0,0,0,0,0,0,0,0,0,0,0
2,13,15,19,0,215190,23,49,4,140,0,0,0,0,0,0,0,0,0,0,0,1,0
2,15,15,20,0,215200,23,46,5,130,0,0,0,0,0,0,0,0,0,0,0,1,0
2,16,15,21,0,215210,24,43,4,150,0,0,0,0,0,0,0,0,0,0,0,1,0
2,15,15,22,0,215220,24,43,5,150,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14,15,23,0,215230,23,49,4,140,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14,16,0,1,21601,20,56,4,110,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14,16,4,1,21641,15,72,3,130,0,0,0,0,0,0,0,0,0,0,0,0,1
2,14,16,5,1,21651,15,77,5,130,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,16,6,1,21661,15,77,4,123,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,16,7,1,21671,13,88,3,124,1,0,0,0,0,0,0,0,0,0,0,0,0
2,8,16,8,1,21681,13,88,3,133,1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,16,9,1,21691,13,88,2,150,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,16,10,1,216101,13,88,2,120,1,0,0,0,0,0,0,0,0,0,0,0,0
2,10,16,11,1,216111,13,88,2,169,0,1,0,0,0,0,0,0,0,0,0,0,0
2,14,16,12,1,216121,14,88,2,187,0,0,0,0,0,0,0,0,0,0,0,1,0
2,15,16,13,1,216131,14,82,2,172,1,0,0,0,0,0,0,0,0,0,0,0,0
2,16,16,14,1,216141,15,82,3,192,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13,16,15,1,216151,16,82,4,211,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13,16,16,1,216161,17,77,2,50,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8,16,17,1,216171,17,82,3,40,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,16,18,1,216181,16,82,4,50,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,16,19,1,216191,16,77,3,40,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,16,20,1,216201,16,77,2,50,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,16,21,1,216211,16,72,2,70,0,0,0,0,0,1,0,0,0,0,0,0,0
